tmlprm,tmlversi,tmldata,tmlnobuk,tmlkode1,tmlkode2,tmlkode3,tmlkode4,tmlket1,tmlket2,tmlket3,tmlket4,tmlkode5,tmlkode6,tmlyt,tmlcrtusr,tmlscr,tmltotal1,tmltotal2,tmltotal3,tmltotal4,tmltotal5
19944,1,DTTMPLAP,LABARUGIGADAI,BLN,511.03.1101,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19945,1,DTTMPLAP,LABARUGIGADAI,BLN,511.03.1201,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19946,1,DTTMPLAP,LABARUGIGADAI,BLN,511.04.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19947,1,DTTMPLAP,LABARUGIGADAI,BLN,511.05.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19948,1,DTTMPLAP,LABARUGIGADAI,BLN,511.06.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19949,1,DTTMPLAP,LABARUGIGADAI,BLN,511.07.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19950,1,DTTMPLAP,LABARUGIGADAI,BLN,511.08.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19951,1,DTTMPLAP,LABARUGIGADAI,BLN,511.09.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19952,1,DTTMPLAP,LABARUGIGADAI,BLN,511.10.1001,,,,GAB_INPG,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19953,1,DTTMPLAP,LABARUGIGADAI,BLN,511.10.1002,,C0003,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19954,1,DTTMPLAP,LABARUGIGADAI,BLN,511.11.2001,,C0001,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19955,1,DTTMPLAP,LABARUGIGADAI,BLN,512.01.1001,,C0003,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19956,1,DTTMPLAP,LABARUGIGADAI,BLN,512.01.2001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19957,1,DTTMPLAP,LABARUGIGADAI,BLN,512.01.2002,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19958,1,DTTMPLAP,LABARUGIGADAI,BLN,512.02.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19959,1,DTTMPLAP,LABARUGIGADAI,BLN,512.02.2001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19960,1,DTTMPLAP,LABARUGIGADAI,BLN,512.02.2002,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19961,1,DTTMPLAP,LABARUGIGADAI,BLN,512.03.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19962,1,DTTMPLAP,LABARUGIGADAI,BLN,513.01.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19963,1,DTTMPLAP,LABARUGIGADAI,BLN,513.02.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19964,1,DTTMPLAP,LABARUGIGADAI,BLN,513.02.2001,,,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19965,1,DTTMPLAP,LABARUGIGADAI,BLN,513.03.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19966,1,DTTMPLAP,LABARUGIGADAI,BLN,514.00.1001,,C0002,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19967,1,DTTMPLAP,LABARUGIGADAI,BLN,514.01.1001,,C0002,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19968,1,DTTMPLAP,LABARUGIGADAI,BLN,514.01.1002,,C0002,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19969,1,DTTMPLAP,LABARUGIGADAI,BLN,514.02.1001,,C0002,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19970,1,DTTMPLAP,LABARUGIGADAI,BLN,514.02.2001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19971,1,DTTMPLAP,LABARUGIGADAI,BLN,515.01.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19972,1,DTTMPLAP,LABARUGIGADAI,BLN,515.02.1001,,C0002,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19973,1,DTTMPLAP,LABARUGIGADAI,BLN,515.03.1001,,,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19974,1,DTTMPLAP,LABARUGIGADAI,BLN,515.04.1001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19975,1,DTTMPLAP,LABARUGIGADAI,BLN,515.05.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19976,1,DTTMPLAP,LABARUGIGADAI,BLN,515.06.1001,,A0002,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19977,1,DTTMPLAP,LABARUGIGADAI,BLN,515.07.1001,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19978,1,DTTMPLAP,LABARUGIGADAI,BLN,515.08.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19979,1,DTTMPLAP,LABARUGIGADAI,BLN,515.08.1002,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19980,1,DTTMPLAP,LABARUGIGADAI,BLN,515.09.1001,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19981,1,DTTMPLAP,LABARUGIGADAI,BLN,515.10.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19982,1,DTTMPLAP,LABARUGIGADAI,BLN,515.11.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19983,1,DTTMPLAP,LABARUGIGADAI,BLN,516.01.1001,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19984,1,DTTMPLAP,LABARUGIGADAI,BLN,516.01.1002,,,ADH,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19985,1,DTTMPLAP,LABARUGIGADAI,BLN,516.01.1003,,,ADH,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19986,1,DTTMPLAP,LABARUGIGADAI,BLN,516.01.1004,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19987,1,DTTMPLAP,LABARUGIGADAI,BLN,516.01.1005,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19988,1,DTTMPLAP,LABARUGIGADAI,BLN,516.02.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19989,1,DTTMPLAP,LABARUGIGADAI,BLN,516.03.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19990,1,DTTMPLAP,LABARUGIGADAI,BLN,516.04.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19991,1,DTTMPLAP,LABARUGIGADAI,BLN,516.04.2001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19992,1,DTTMPLAP,LABARUGIGADAI,BLN,516.05.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19993,1,DTTMPLAP,LABARUGIGADAI,BLN,516.05.2001,,,AHASS,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19994,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1001,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19995,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1002,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19996,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1003,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19997,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1004,,,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19998,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1005,,C0003,PIUT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
19999,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1006,,,SVY,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20000,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1007,,,AHASS,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20001,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1008,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20002,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1009,,C0003,GADAI,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20003,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1010,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20004,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1011,,,SUPPORT,,,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20005,1,DTTMPLAP,LABARUGIGADAI,BLN,517.01.1012,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20006,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1001,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20007,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1002,,C0001,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20008,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1003,,C0001,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20009,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1004,,,REMEDIAL,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20010,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1005,,,SVY,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20011,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1006,,,PIUT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20012,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1007,,C0001,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20013,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1008,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20014,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1009,,,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20015,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1010,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20016,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1011,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20017,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1012,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20018,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1013,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20019,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1014,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20020,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1015,,,PIUT,TDK KONTRIBUS,GAB_JL_TOTAL,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20021,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1016,,C0001,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20022,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1017,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20023,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1018,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20024,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1019,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20025,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1020,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20026,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1101,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20027,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1102,,,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20028,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1103,,C0001,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20029,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1104,,,REMEDIAL,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20030,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1105,,,SVY,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20031,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1106,,,PIUT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20032,2,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1107,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20033,0,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1107,,B0016,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20034,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1108,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20035,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1109,,,AHASS,TDK KONTRIBUS,RPJUAL_BKL,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20036,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1110,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20037,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1111,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20038,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1112,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20039,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1113,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20040,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1114,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20041,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1115,,,PIUT,TDK KONTRIBUS,GAB_JL_TOTAL,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20042,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1116,,,SUPPORT,TDK KONTRIBUSI,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20043,1,DTTMPLAP,LABARUGIGADAI,BLN,517.02.1117,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20044,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1001,,,ADH,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20045,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1002,,C0001,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20046,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1003,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20047,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1004,,,REMEDIAL,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20048,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1005,,,SVY,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20049,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1006,,,PIUT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20050,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1007,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20051,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1008,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20052,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1009,,,AHASS,,RPJUAL_BKL,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20053,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1010,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20054,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1011,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20055,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1012,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20056,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1013,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20057,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1014,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20058,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1015,,,PIUT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20059,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1016,,C0001,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20060,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1017,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20061,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1018,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20062,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1019,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20063,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1020,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20064,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1021,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20065,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1022,,,SUPPORT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20066,1,DTTMPLAP,LABARUGIGADAI,BLN,517.03.1023,,C0001,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20067,1,DTTMPLAP,LABARUGIGADAI,BLN,517.04.1001,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20068,1,DTTMPLAP,LABARUGIGADAI,BLN,518.00.1001,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20069,1,DTTMPLAP,LABARUGIGADAI,BLN,518.01.1001,,A0002,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20070,1,DTTMPLAP,LABARUGIGADAI,BLN,518.01.1002,,,MKT,TDK_KONTRIBUSI,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
20071,1,DTTMPLAP,LABARUGIGADAI,BLN,518.01.2001,,,,,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
20072,1,DTTMPLAP,LABARUGIGADAI,BLN,518.02.1001,,A0002,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20073,1,DTTMPLAP,LABARUGIGADAI,BLN,518.03.1001,,,MKT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20074,1,DTTMPLAP,LABARUGIGADAI,BLN,518.03.1002,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20075,1,DTTMPLAP,LABARUGIGADAI,BLN,519.01.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20076,1,DTTMPLAP,LABARUGIGADAI,BLN,519.02.1001,,C0002,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20077,1,DTTMPLAP,LABARUGIGADAI,BLN,519.03.1001,,C0004,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20078,1,DTTMPLAP,LABARUGIGADAI,BLN,519.04.1001,,,,TDK KONTRIBUS,,PENDBILAIN,,,,,2925,0.0,0.0,0.0,0.0,0.0
20079,1,DTTMPLAP,LABARUGIGADAI,BLN,611.00.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20080,1,DTTMPLAP,LABARUGIGADAI,BLN,611.01.1001,,C0003,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20081,1,DTTMPLAP,LABARUGIGADAI,BLN,611.02.1001,,,SUPPORT,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20082,1,DTTMPLAP,LABARUGIGADAI,BLN,611.03.1001,,,ACCT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20083,1,DTTMPLAP,LABARUGIGADAI,BLN,611.04.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20084,1,DTTMPLAP,LABARUGIGADAI,BLN,611.05.1001,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20085,1,DTTMPLAP,LABARUGIGADAI,BLN,611.05.1002,,,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20086,1,DTTMPLAP,LABARUGIGADAI,BLN,611.05.1003,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20087,1,DTTMPLAP,LABARUGIGADAI,BLN,611.05.2001,,C0003,,TDK KONTRIBUS,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20088,1,DTTMPLAP,LABARUGIGADAI,BLN,611.05.2002,,,,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20089,1,DTTMPLAP,LABARUGIGADAI,BLN,612.01.1001,,,ADH,GAB_INPG,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20090,1,DTTMPLAP,LABARUGIGADAI,BLN,612.01.1002,,,MKT,TDK KONTRIBUS,BISNIS_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20091,1,DTTMPLAP,LABARUGIGADAI,BLN,612.01.1003,,,MKT,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20092,1,DTTMPLAP,LABARUGIGADAI,BLN,612.01.1004,,,REMEDIAL,GAB_INPG,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
20093,1,DTTMPLAP,LABARUGIGADAI,BLN,612.01.1005,,,SVY,,GAB_SISPOK,OPEX,,,,,2925,0.0,0.0,0.0,0.0,0.0
